latitude,longitude,id,icao_24bit,heading,altitude,ground_speed,squawk,aircraft_code,registration,time,origin_airport_iata,destination_airport_iata,number,airline_iata,on_ground,vertical_speed,callsign,airline_icao
44.6971,-88.0867,3b55b454,A6946B,127,29000,512,,A359,N523DN,1753017431,ICN,DTW,DL158,DL,0,0,DAL158,DAL
27.5646,50.0942,3b55b70e,06A2B7,145,27000,416,,B77W,A7-BES,1753017430,ORD,DOH,QR726,QR,0,0,QTR72J,QTR
62.0013,-29.7509,3b55b864,89649F,277,35000,478,,B77W,A6-EQG,1753017412,DXB,BOS,EK237,EK,0,0,UAE62Y,UAE
27.1105,-116.6774,3b55b894,7C8064,68,38975,504,,B789,VH-ZNA,1753017431,SYD,DFW,QF7,QF,0,0,QFA7,QFA
47.1469,16.367,3b55b89c,3C66C2,290,34000,443,,A359,D-AIVB,1753017431,KIX,MUC,LH743,LH,0,0,DLH743,DLH
37.552,-122.3347,3b55b8af,A1F622,157,9250,264,,B77W,N2251U,1753017431,MNL,SFO,UA190,UA,0,-2048,UAL190,UAL
32.894,-97.0523,3b55bd9e,71BA09,90,0,0,,B789,HL7209,1753017427,ICN,DFW,KE31,KE,1,0,KAL031,KAL
57.9444,-6.3839,3b55be0d,86E778,150,38975,476,,B789,JA871A,1753017431,HND,CDG,NH215,NH,0,64,ANA215,ANA
43.3187,-75.4632,3b55be59,71C042,148,35000,502,,B77W,HL8042,1753017431,ICN,BOS,KE91,KE,0,0,KAL091,KAL
43.674,27.6267,3b55be5e,71C208,305,36000,454,,B77W,HL8208,1753017431,ICN,OSL,KE9987,KE,0,0,KAL9987,KAL
33.0132,-129.9295,3b55be8b,A2551D,49,39996,481,,B789,N24993,1753017429,MEL,SFO,UA61,UA,0,0,UAL61,UAL
45.4103,23.3906,3b55bf15,3C6708,292,40000,452,,A359,D-AIXH,1753017431,HND,MUC,LH715,LH,0,-64,DLH715,DLH
48.1216,16.5495,3b55c19a,71C252,25,0,0,,B77L,HL8252,1753017347,ICN,VIE,KE567,KE,1,0,KAL567,KAL
58.6798,-0.6506,3b55c1dd,86EAEA,154,39000,476,,B789,JA880A,1753017431,HND,FRA,NH223,NH,0,-64,ANA223,ANA
46.0726,22.495,3b55c3f0,71C361,296,40000,445,,A359,HL8361,1753017431,ICN,CDG,OZ501,OZ,0,0,AAR501,AAR
27.2823,-159.2639,3b55c51e,A2551A,62,39000,537,,B789,N24990,1753017429,SIN,SFO,UA2,UA,0,0,UAL2,UAL
-32.2143,141.7107,3b55c587,06A073,101,37000,549,,B77L,A7-BBC,1753017431,DOH,AKL,QR920,QR,0,0,QTR920,QTR
47.868,17.0132,3b55c638,75044C,292,40000,436,,A359,9M-MAE,1753017431,KUL,LHR,MH4,MH,0,0,MAS4,MAS
44.0087,-79.9918,3b55c674,71C011,141,10300,323,,B77W,HL8011,1753017431,ICN,YYZ,KE73,KE,0,-768,KAL073,KAL
47.2774,19.0566,3b55c69a,71C212,288,38000,420,,A332,HL8212,1753017431,ICN,FRA,TW403,TW,0,0,TWB403,TWB
38.1061,-89.4735,3b55c76e,71BE42,130,37000,518,,B748,HL7642,1753017430,ICN,ATL,KE35,KE,0,0,KAL035,KAL
44.0946,-80.0103,3b55c800,71C362,132,39000,590,,A359,HL8362,1753017430,ICN,JFK,OZ222,OZ,0,0,AAR222,AAR
39.0629,69.1501,3b55c884,AB349F,103,38975,537,,B789,N821AN,1753017431,JFK,DEL,AA292,AA,0,0,AAL292,AAL
62.1897,-10.9431,3b55c8ad,869232,158,35000,453,,B77W,JA788A,1753017431,HND,LHR,NH211,NH,0,0,ANA211,ANA
32.5426,45.959,3b55c909,896118,141,35000,503,,B77W,A6-ECQ,1753017429,MCO,DXB,EK220,EK,0,0,UAE220,UAE
-19.4942,-8.5726,3b55c9c2,A690BF,108,41000,535,,A359,N522DZ,1753017429,ATL,JNB,DL200,DL,0,0,DAL200,DAL
25.9437,51.5858,3b55caaf,06A2B3,168,21000,390,,B77W,A7-BEO,1753017430,IAD,DOH,QR708,QR,0,0,QTR7A,QTR
60.351,-7.5258,3b55cab0,841520,156,39000,478,,A35K,JA05WJ,1753017430,HND,LHR,JL43,JL,0,0,JAL43,JAL
50.188,8.3995,3b55cad5,76CD70,291,40000,450,,A388,9V-SKP,1753017431,SIN,LHR,SQ308,SQ,0,0,SIA308,SIA
25.2242,51.6406,3b55cb4f,06A070,338,1200,140,,B77W,A7-BAF,1753017431,YYZ,DOH,QR768,QR,0,-704,QTR49U,QTR
57.4377,-150.377,3b55cd60,76CDB9,103,39000,517,,A359,9V-SMY,1753017431,SIN,SEA,SQ28,SQ,0,0,SIA28,SIA
31.215,121.7954,3b55cff8,A51601,162,1200,125,,A339,N427DX,1753017418,SEA,PVG,DL281,DL,0,-704,DAL281,DAL
37.8897,42.4478,3b55d02f,896473,118,39000,524,,A388,A6-EUI,1753017430,IAH,DXB,EK212,EK,0,0,UAE69T,UAE
-16.2752,11.8611,3b55d314,A31A76,115,39000,552,,B789,N29984,1753017430,EWR,JNB,UA188,UA,0,-64,UAL188,UAL
48.7303,12.6087,3b55d3bb,3C70CC,294,36000,427,,B77L,D-ALFL,1753017431,PVG,FRA,LH8401,LH,0,0,GEC8401,GEC
39.1539,-77.3576,3b55d3bf,86CF16,180,4025,266,,B788,JA806A,1753017431,HND,IAD,NH102,NH,0,-128,ANA102,ANA
39.6054,144.0311,3b55d564,7805DD,222,34000,497,,B77L,B-2077,1753017431,ORD,PVG,CK226,CK,0,0,CKK226,CKK
37.6109,-122.3867,3b55d598,AD1CDE,104,0,0,,A321,N944JT,1753017430,JFK,SFO,B6515,B6,1,0,JBU515,JBU
26.2901,47.1256,3b55d5c1,AB4AE9,90,34650,510,,B789,N827AN,1753017430,PHL,DOH,AA120,AA,0,-1408,AAL120,AAL
64.3371,-9.6399,3b55d6d7,841FDC,167,39000,479,,A35K,JA08WJ,1753017429,HND,CDG,JL45,JL,0,0,JAL45,JAL
39.6029,65.4038,3b55d70e,A31A77,98,38975,535,,B789,N29985,1753017430,EWR,DEL,UA82,UA,0,64,UAL82,UAL
48.758,2.569,3b55d769,39AE95,254,2825,144,,A339,F-HLUV,1753017430,MRU,ORY,SS959,SS,0,-832,CRL959,CRL
23.661,45.3545,3b55d844,A219EA,95,35000,476,,B77W,N2341U,1753017431,EWR,DXB,UA164,UA,0,0,UAL164,UAL
41.041,28.3216,3b55d8b1,4BB0E1,142,7225,248,,A359,TC-LGA,1753017431,PTY,IST,TK801,TK,0,-1408,THY801,THY
49.703,17.1955,3b55d8f7,3C4593,308,36000,436,,B77L,D-AALS,1753017430,SIN,LEJ,3S545,3S,0,0,BOX545,DHK
45.8837,-86.729,3b55d943,71BA05,138,37000,554,,B77W,HL7205,1753017430,ICN,IAD,KE93,KE,0,64,KAL093,KAL
47.0265,19.4802,3b55da0b,71C706,293,34000,444,,B77W,HL8706,1753017431,ICN,CDG,TW401,TW,0,0,TWB401,TWB
46.1846,-84.7617,3b55dafa,71BE28,132,39000,578,,A388,HL7628,1753017430,ICN,JFK,KE81,KE,0,0,KAL081,KAL
51.914,6.8052,3b55dc19,3EFDFE,175,3851,53,,GLID,D-7527,1753017431,,,,,0,64,D7527,
31.612,-96.6254,3b55dc93,86DA38,134,34600,458,,B789,JA839A,1753017430,HND,IAH,NH114,NH,0,-768,ANA114,ANA
41.8023,12.2568,3b55dd9e,AD6EC5,247,0,10,,B788,N965AM,1753017431,MEX,FCO,AM70,AM,1,0,AMX070,AMX
-36.1695,-72.5232,3b55ddf7,7C806D,36,40000,524,,B789,VH-ZNJ,1753017431,SYD,SCL,QF27,QF,0,0,QFA27,QFA
41.0185,28.7115,3b55df8c,4BA948,359,3075,212,,B77W,TC-JJH,1753017431,YVR,IST,TK76,TK,0,-64,THY76Y,THY
18.2122,74.5716,3b55dfda,80166B,109,3075,124,,P06T,VT-RIC,1753017372,,,,,0,384,VTRIC,
68.0154,-8.6898,3b55e070,86EB14,154,39000,481,,B789,JA881J,1753017431,NRT,FRA,JL407,JL,0,0,JAL407,JAL
43.9041,18.5167,3b55e07d,71C083,269,37975,450,,B789,HL8083,1753017431,ICN,MAD,KE913,KE,0,64,KAL913,KAL
17.3019,76.9486,3b55e08a,801543,42,3900,97,,P208,VT-RFG,1753017431,GBI,,,,0,-64,VTRFG,
41.9696,-87.9266,3b55e15e,869210,357,0,14,,B77W,JA787A,1753017431,HND,ORD,NH112,NH,1,0,ANA112,ANA
75.2706,-16.4031,3b55e25e,4ACA63,129,39000,508,,A359,SE-RSC,1753017430,HND,CPH,SK984,SK,0,0,SAS984,SAS
37.6173,-122.3937,3b55e281,A21633,115,0,0,,B77W,N2331U,1753017427,TPE,SFO,UA872,UA,1,0,UAL872,UAL
46.0163,22.9749,3b55e41d,71C522,303,38000,426,,A359,HL8522,1753017431,ICN,PRG,OZ545,OZ,0,0,AAR545,AAR
46.6225,21.2687,3b55e44f,71C390,296,35975,427,,B789,HL8390,1753017430,ICN,VIE,KE937,KE,0,0,KAL937,KAL
25.0549,51.8137,3b55e469,06A0E4,158,5200,224,,A359,A7-AME,1753017431,BOS,DOH,QR744,QR,0,-512,QTR29A,QTR
41.2504,28.7077,3b55e523,4BB0E9,359,750,136,,A359,TC-LGI,1753017431,DEN,IST,TK202,TK,0,-640,THY2YC,THY
48.2233,21.5529,3b55e52c,4BB0E7,150,39000,523,,A359,TC-LGG,1753017431,SFO,IST,TK80,TK,0,0,THY9WC,THY
68.869,-45.6674,3b55e540,34640E,128,39000,513,,A359,EC-NIG,1753017431,NRT,MAD,IB282,IB,0,0,IBE0282,IBE
28.8142,49.1059,3b55e550,06A062,152,35000,500,,B77W,A7-BAC,1753017431,JFK,DOH,QR702,QR,0,0,QTR59P,QTR
30.122,104.7709,3b55e5f2,040062,174,37100,498,,B77L,ET-APU,1753017429,LGG,SZX,ET3012,ET,0,0,ETH3012,ETH
43.2093,-77.8958,3b55e5f9,8695A4,119,33000,526,,B77W,JA797A,1753017431,HND,JFK,NH110,NH,0,0,ANA110,ANA
46.4228,-68.1519,3b55e6fd,507C59,211,39975,407,,B788,UK78706,1753017431,TAS,JFK,HY101,HY,0,0,UZB101,UZB
33.7609,-98.4021,3b55e724,840A64,120,22100,374,,A35K,JA02WJ,1753017430,HND,DFW,JL12,JL,0,-2432,JAL12,JAL
70.0012,-0.0534,3b55e7bb,4B191D,158,35000,460,,B77W,HB-JNH,1753017431,NRT,ZRH,LX161,LX,0,0,SWR161,SWR
30.431,47.9257,3b55e804,8964F9,137,39000,495,,B789,A6-BLT,1753017431,IAD,AUH,EY6,EY,0,-64,ETD6HZ,ETD
33.4383,-111.9992,3b55e865,A55218,208,0,0,,A21N,N442AN,1753017429,LIH,PHX,AA684,AA,1,0,AAL684P,AAL
50.6247,6.572,3b55e8df,400E09,287,38000,426,,A346,G-ECLB,1753017431,CKG,BOH,SE681,SE,0,0,URO681,URO
45.5346,24.0066,3b55e928,71C275,297,36000,419,,B77W,HL8275,1753017431,ICN,LHR,KE907,KE,0,0,KAL907,KAL
41.3394,27.9498,3b55ea55,4BB18E,127,12200,316,,B789,TC-LLN,1753017430,DFW,IST,TK192,TK,0,-1664,THY5YR,THY
43.5238,-88.6864,3b55eab2,A7D4D3,286,3200,149,,PA27,N6030Y,1753017431,PGR,PGR,,,0,0,N6030Y,
49.0381,18.5789,3b55eb5b,3C458F,307,36000,452,,B77L,D-AALO,1753017430,HKG,LEJ,3S521,3S,0,0,BOX521,DHK
49.493,-92.6567,3b55ebc5,71C009,143,37000,528,,B77W,HL8009,1753017431,ICN,ORD,KE37,KE,0,0,KAL037,KAL
61.1722,-149.9585,3b55ec57,A4D040,90,0,0,,B734,N409YK,1753017431,AKN,ANC,NC2777,NC,1,0,NAC2777,NAC
41.5913,40.6714,3b55ed10,44007C,274,38000,456,,B772,OE-LPC,1753017431,NRT,VIE,OS52,OS,0,0,AUA52,AUA
41.667,27.3599,3b55ed64,4BB0EC,154,22325,414,,A359,TC-LGL,1753017430,SEA,IST,TK204,TK,0,-1280,THY8JK,THY
40.0614,-124.8487,3b55ed66,8990DF,137,35000,511,,B77W,B-16717,1753017430,TPE,LAX,BR6,BR,0,0,EVA006,EVA
45.2992,26.5508,3b55edfb,48AE03,312,39975,472,,B788,SP-LRD,1753017431,ICN,WAW,LO98,LO,0,-64,LOT98,LOT
22.9375,68.7322,3b55ee43,4CACF1,273,38025,512,,A333,EI-MAZ,1753017430,RUH,ZYL,M71572,M7,0,0,GTR1572,MAA
41.2673,-126.3266,3b55eec1,8990DE,138,35000,503,,B77W,B-16716,1753017430,TPE,SFO,BR8,BR,0,0,EVA008,EVA
50.0315,8.5691,3b55eef9,780AEB,160,0,7,,B77L,B-2041,1753017431,PVG,FRA,CZ461,CZ,1,0,CSN461,CSN
-42.8133,-82.2582,3b55ef2b,E8044F,43,39000,518,,B789,CC-BGI,1753017429,SYD,SCL,LA810,LA,0,0,LAN810,LAN
39.3275,53.6651,3b55ef74,76CCE2,101,39000,548,,A359,9V-SGB,1753017431,JFK,SIN,SQ23,SQ,0,0,SIA23,SIA
14.5038,121.0039,3b55ef8c,7105AE,50,0,0,,B78X,HZ-AR27,1753017390,JED,MNL,SV870,SV,1,0,SVA870,SVA
22.6286,113.8133,3b55effe,ABDE5B,154,0,18,,B748,N864GT,1753017348,ANC,SZX,5Y8772,5Y,1,0,GTI8772,GTI
41.3273,42.1742,3b55f0d6,4BB192,260,37975,454,,B789,TC-LLR,1753017431,NRT,IST,TK51,TK,0,0,THY51,THY
41.0208,29.4895,3b55f1b7,4BB150,170,8075,264,,B77L,TC-LJP,1753017430,ICN,IST,TK6545,TK,0,0,THY6545,THY
52.3284,4.7221,3b55f289,781273,109,0,5,,B744,B-1340,1753017431,NKG,AMS,Y87411,Y8,1,0,YZR7411,YZR
21.0638,115.5652,3b55f415,789242,290,28400,435,,A359,B-LQE,1753017417,AKL,HKG,CX198,CX,0,-1024,CPA198,CPA
49.2422,1.4025,3b55f4a8,4242FF,149,45000,480,,GL5T,VP-BGS,1753017431,BZN,NCE,,,0,0,VPBGS,
43.5507,28.8023,3b55f53c,4B1903,311,38000,448,,A343,HB-JMH,1753017431,PVG,ZRH,LX189,LX,0,0,SWR189,SWR
44.3437,-92.6544,3b55f78e,867FF0,146,37000,518,,B77W,JA735J,1753017431,HND,ORD,JL10,JL,0,0,JAL10,JAL
42.4571,24.6918,3b55f7aa,4BB145,116,35000,496,,B77W,TC-LJE,1753017431,IAH,IST,TK34,TK,0,0,THY2AY,THY
43.7776,-84.8076,3b55f7d3,4BB194,210,38000,429,,B789,TC-LLT,1753017431,IST,MEX,TK184,TK,0,64,THY184,THY
43.1221,29.4765,3b55f866,71BE09,310,36000,464,,B748,HL7609,1753017431,ICN,AMS,KE509,KE,0,0,KAL509,KAL
37.6194,-122.3916,3b55f8ef,A27C78,104,0,13,,B789,N25982,1753017429,ICN,SFO,UA806,UA,1,0,UAL806,UAL
55.626,12.635,3b55f8fd,478854,337,0,14,,A333,LN-RKS,1753017431,SFO,CPH,SK936,SK,1,0,SAS936,SAS
48.2148,-124.0249,3b55f9a7,A67F8A,102,23150,421,,A359,N518DZ,1753017430,TPE,SEA,DL68,DL,0,-1536,DAL68,DAL
45.2452,152.0081,3b55f9aa,899082,236,36004,466,,B77L,B-16790,1753017429,ORD,KIX,BR683,BR,0,0,EVA683,EVA
35.6664,44.5949,3b55f9b4,8963CE,161,38975,488,,B789,A6-BLA,1753017429,JFK,AUH,EY4,EY,0,-64,ETD8NY,ETD
28.4414,49.2897,3b55fa51,ABD64D,232,1025,142,,A139,N862AH,1753017408,,,,,0,0,N862AH,
56.9278,13.502,3b55fa5f,4BA949,146,35000,498,,B77W,TC-JJI,1753017430,LAX,IST,TK10,TK,0,0,THY10,THY
34.8914,-6.8401,3b55fb79,39C421,24,37975,493,,B789,F-HRBB,1753017431,EZE,CDG,AF471,AF,0,0,AFR471,AFR
42.8073,29.9197,3b55fbf6,3C670C,307,40000,462,,A359,D-AIXL,1753017431,ICN,MUC,LH719,LH,0,0,DLH719,DLH
46.4162,21.4972,3b55fc9e,39CF0E,296,40000,441,,A359,F-HTYO,1753017431,SGN,CDG,AF253,AF,0,0,AFR253,AFR
33.3515,-117.6981,3b55fce2,E8040E,302,10650,309,,B788,CC-BBA,1753017430,SCL,LAX,LA602,LA,0,-896,LAN602,LAN
45.5896,-122.5988,3b55fcf7,ADECA5,39,0,0,,A321,N997AA,1753017432,DFW,PDX,AA2620,AA,1,0,AAL2620,AAL
39.1504,-4.845,3b55fde0,E94C8E,51,34675,505,,A332,CP-3214,1753017431,VVI,MAD,OB776,OB,0,-960,BOV776,BOV
53.5334,7.5537,3b55ff02,7805DC,241,33575,475,,B77L,B-2076,1753017431,PVG,AMS,CK205,CK,0,-2176,CKK205,CKK
38.2084,26.4316,3b55ff30,0006B5,158,17025,112,,0000,00000000,1753017431,CKZ,,TCB803,TC,0,64,TCB803,
45.207,24.7565,3b55ff6a,76CD6E,299,40000,461,,A388,9V-SKN,1753017431,SIN,FRA,SQ326,SQ,0,0,SIA326,SIA
40.2234,52.7949,3b55ffb4,C01049,104,38975,533,,B789,C-FGEI,1753017431,YUL,DEL,AC50,AC,0,0,ACA50,ACA
41.5823,33.6399,3b55ffd2,71BD78,288,40000,454,,A359,HL7578,1753017431,ICN,BCN,OZ511,OZ,0,0,AAR511,AAR
33.4838,-11.1427,3b55ffd7,E06588,35,40000,483,,A332,LV-FVH,1753017430,EZE,MAD,AR1132,AR,0,0,ARG1132,ARG
49.1645,-2.2223,3b560041,E48BA8,36,36000,518,,B77W,PT-MUE,1753017431,GRU,LHR,LA8084,LA,0,0,TAM8084,LAN
44.2468,-130.4098,3b56009b,899016,128,33000,516,,B77L,B-18779,1753017429,TPE,LAX,CI5382,CI,0,0,CAL5382,CAL
32.6936,46.019,3b5600f1,89644B,145,37000,506,,B77W,A6-EPV,1753017431,BOS,DXB,EK238,EK,0,0,UAE238,UAE
40.6889,-73.6006,3b560100,E80448,356,2050,226,,B789,CC-BGF,1753017431,SCL,JFK,LA532,LA,0,64,LAN532,LAN
